battery_capacity_kwh,charging_efficiency,event_id,event_type,reserve_soc_kwh,reserve_soc_percent,soc_after_kwh,soc_after_percent,soc_before_kwh,soc_before_percent,source_artifact,time_min,vehicle_id
314.0,0.95,35f95479-c68e-40bc-b31a-1f0a5490227c:initial_state,initial_state,62.800000000000004,20.0,159.971696,50.946400000000004,159.971696,50.946400000000004,scenario_fleet_contract,0,35f95479-c68e-40bc-b31a-1f0a5490227c
314.0,0.95,35f95479-c68e-40bc-b31a-1f0a5490227c:charging:1:11,charging,62.800000000000004,20.0,174.221696,55.48461656050956,159.971696,50.946400000000004,executed_charging_schedule,30,35f95479-c68e-40bc-b31a-1f0a5490227c
314.0,0.95,35f95479-c68e-40bc-b31a-1f0a5490227c:charging:2:20,charging,62.800000000000004,20.0,180.0383570719585,57.33705639234347,174.221696,55.48461656050956,executed_charging_schedule,45,35f95479-c68e-40bc-b31a-1f0a5490227c
314.0,0.95,35f95479-c68e-40bc-b31a-1f0a5490227c:charging:4:39,charging,62.800000000000004,20.0,194.2883570719585,61.875272952853024,180.0383570719585,57.33705639234347,executed_charging_schedule,75,35f95479-c68e-40bc-b31a-1f0a5490227c
314.0,0.95,35f95479-c68e-40bc-b31a-1f0a5490227c:charging:5:50,charging,62.800000000000004,20.0,210.42019516800002,67.01280100891721,194.2883570719585,61.875272952853024,executed_charging_schedule,90,35f95479-c68e-40bc-b31a-1f0a5490227c
314.0,0.95,35f95479-c68e-40bc-b31a-1f0a5490227c:charging:6:58,charging,62.800000000000004,20.0,210.42021891800002,67.01280857261148,210.42019516800002,67.01280100891721,executed_charging_schedule,105,35f95479-c68e-40bc-b31a-1f0a5490227c
314.0,0.95,35f95479-c68e-40bc-b31a-1f0a5490227c:charging:15:128,charging,62.800000000000004,20.0,210.420291168,67.0128315821656,210.42021891800002,67.01280857261148,executed_charging_schedule,240,35f95479-c68e-40bc-b31a-1f0a5490227c
314.0,0.95,35f95479-c68e-40bc-b31a-1f0a5490227c:startup,startup_deadhead,62.800000000000004,20.0,208.84109116800002,66.50990164585988,210.420291168,67.0128315821656,canonical_solver_result,358,35f95479-c68e-40bc-b31a-1f0a5490227c
314.0,0.95,35f95479-c68e-40bc-b31a-1f0a5490227c:service:0,service_trip,62.800000000000004,20.0,201.59224996000003,64.20135349044587,208.84109116800002,66.50990164585988,canonical_solver_result,385,35f95479-c68e-40bc-b31a-1f0a5490227c
314.0,0.95,35f95479-c68e-40bc-b31a-1f0a5490227c:connection:1,connection_deadhead,62.800000000000004,20.0,191.72224996000003,61.058041388535045,201.59224996000003,64.20135349044587,canonical_solver_result,420,35f95479-c68e-40bc-b31a-1f0a5490227c
314.0,0.95,35f95479-c68e-40bc-b31a-1f0a5490227c:service:1,service_trip,62.800000000000004,20.0,184.21708616800004,58.667861836942684,191.72224996000003,61.058041388535045,canonical_solver_result,456,35f95479-c68e-40bc-b31a-1f0a5490227c
314.0,0.95,35f95479-c68e-40bc-b31a-1f0a5490227c:service:2,service_trip,62.800000000000004,20.0,176.56119431600004,56.22967971847135,184.21708616800004,58.667861836942684,canonical_solver_result,659,35f95479-c68e-40bc-b31a-1f0a5490227c
314.0,0.95,35f95479-c68e-40bc-b31a-1f0a5490227c:service:3,service_trip,62.800000000000004,20.0,169.05603052400005,53.839500166879,176.56119431600004,56.22967971847135,canonical_solver_result,960,35f95479-c68e-40bc-b31a-1f0a5490227c
314.0,0.95,35f95479-c68e-40bc-b31a-1f0a5490227c:service:4,service_trip,62.800000000000004,20.0,161.55089700000005,51.44933025477708,169.05603052400005,53.839500166879,canonical_solver_result,1394,35f95479-c68e-40bc-b31a-1f0a5490227c
314.0,0.95,35f95479-c68e-40bc-b31a-1f0a5490227c:terminal_return,terminal_return,62.800000000000004,20.0,159.97169700000006,50.946400318471355,161.55089700000005,51.44933025477708,canonical_solver_result,1398,35f95479-c68e-40bc-b31a-1f0a5490227c
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:initial_state,initial_state,62.800000000000004,20.0,135.272456,43.0804,135.272456,43.0804,scenario_fleet_contract,0,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:charging:2:21,charging,62.800000000000004,20.0,149.522456,47.61861656050956,135.272456,43.0804,executed_charging_schedule,45,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:charging:3:30,charging,62.800000000000004,20.0,170.897456,54.42594140127389,149.522456,47.61861656050956,executed_charging_schedule,60,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:charging:7:68,charging,62.800000000000004,20.0,178.022456,56.695049681528666,170.897456,54.42594140127389,executed_charging_schedule,120,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:charging:8:79,charging,62.800000000000004,20.0,183.49960268000018,58.43936391082808,178.022456,56.695049681528666,executed_charging_schedule,135,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:charging:9:86,charging,62.800000000000004,20.0,183.49962643000018,58.439371474522346,183.49960268000018,58.43936391082808,executed_charging_schedule,150,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:charging:10:92,charging,62.800000000000004,20.0,204.87462643000018,65.24669631528668,183.49962643000018,58.439371474522346,executed_charging_schedule,165,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:charging:11:97,charging,62.800000000000004,20.0,226.24962643000018,72.05402115605101,204.87462643000018,65.24669631528668,executed_charging_schedule,180,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:charging:17:145,charging,62.800000000000004,20.0,233.37462643000018,74.32312943630579,226.24962643000018,72.05402115605101,executed_charging_schedule,270,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:charging:19:156,charging,62.800000000000004,20.0,236.64457678203706,75.36451489873792,233.37462643000018,74.32312943630579,executed_charging_schedule,300,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:startup,startup_deadhead,62.800000000000004,20.0,235.06537678203708,74.86158496243219,236.64457678203706,75.36451489873792,canonical_solver_result,380,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:service:0,service_trip,62.800000000000004,20.0,230.09660427403708,73.2791733356806,235.06537678203708,74.86158496243219,canonical_solver_result,400,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:connection:1,connection_deadhead,62.800000000000004,20.0,215.09420427403708,68.50133894077614,230.09660427403708,73.2791733356806,canonical_solver_result,448,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:service:1,service_trip,62.800000000000004,20.0,202.7545473500371,64.57151189491627,215.09420427403708,68.50133894077614,canonical_solver_result,519,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:service:2,service_trip,62.800000000000004,20.0,190.5656184860371,60.68968741593538,202.7545473500371,64.57151189491627,canonical_solver_result,591,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:service:3,service_trip,62.800000000000004,20.0,178.2259615620371,56.7598603700755,190.5656184860371,60.68968741593538,canonical_solver_result,654,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:service:4,service_trip,62.800000000000004,20.0,166.0370326980371,52.87803589109462,178.2259615620371,56.7598603700755,canonical_solver_result,715,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:service:5,service_trip,62.800000000000004,20.0,153.6973757740371,48.94820884523475,166.0370326980371,52.87803589109462,canonical_solver_result,981,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:service:6,service_trip,62.800000000000004,20.0,141.50844691003712,45.066384366253864,153.6973757740371,48.94820884523475,canonical_solver_result,1043,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:service:7,service_trip,62.800000000000004,20.0,129.16878998603713,41.13655732039398,141.50844691003712,45.066384366253864,canonical_solver_result,1111,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:service:8,service_trip,62.800000000000004,20.0,116.97986112203712,37.254732841413094,129.16878998603713,41.13655732039398,canonical_solver_result,1166,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:service:9,service_trip,62.800000000000004,20.0,104.64020419803713,33.32490579555322,116.97986112203712,37.254732841413094,canonical_solver_result,1225,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:service:10,service_trip,62.800000000000004,20.0,92.45127533403712,29.443081316572332,104.64020419803713,33.32490579555322,canonical_solver_result,1280,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:service:11,service_trip,62.800000000000004,20.0,80.26237673803712,25.561266477081887,92.45127533403712,29.443081316572332,canonical_solver_result,1334,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:service:12,service_trip,62.800000000000004,20.0,75.99653510203711,24.202718185362137,80.26237673803712,25.561266477081887,canonical_solver_result,1370,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:terminal_return,terminal_return,62.800000000000004,20.0,74.41733510203711,23.699788249056407,75.99653510203711,24.202718185362137,canonical_solver_result,1374,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:charging:92:210,charging,62.800000000000004,20.0,88.66733510203711,28.23800480956596,74.41733510203711,23.699788249056407,executed_charging_schedule,1395,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:charging:93:217,charging,62.800000000000004,20.0,110.04233510203711,35.045329650330295,88.66733510203711,28.23800480956596,executed_charging_schedule,1410,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:charging:94:223,charging,62.800000000000004,20.0,121.02245599999996,38.54218343949044,110.04233510203711,35.045329650330295,executed_charging_schedule,1425,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3acd650a-ca8c-4114-9922-f514a915f460:charging:95:233,charging,62.800000000000004,20.0,135.27245599999998,43.0804,121.02245599999996,38.54218343949044,executed_charging_schedule,1440,3acd650a-ca8c-4114-9922-f514a915f460
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:initial_state,initial_state,62.800000000000004,20.0,200.36026,63.809000000000005,200.36026,63.809000000000005,scenario_fleet_contract,0,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:charging:4:40,charging,62.800000000000004,20.0,204.2248525,65.03976194267516,200.36026,63.809000000000005,executed_charging_schedule,75,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:charging:5:51,charging,62.800000000000004,20.0,204.22487625,65.03976950636942,204.2248525,65.03976194267516,executed_charging_schedule,90,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:charging:7:69,charging,62.800000000000004,20.0,218.47487625,69.57798606687898,204.22487625,65.03976950636942,executed_charging_schedule,120,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:charging:12:102,charging,62.800000000000004,20.0,229.82490000000007,73.19264331210192,218.47487625,69.57798606687898,executed_charging_schedule,195,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:charging:13:113,charging,62.800000000000004,20.0,251.19990000000007,79.99996815286626,229.82490000000007,73.19264331210192,executed_charging_schedule,210,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:charging:14:122,charging,62.800000000000004,20.0,251.20000000000002,80.0,251.19990000000007,79.99996815286626,executed_charging_schedule,225,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:charging:16:135,charging,62.800000000000004,20.0,251.20002375,80.00000756369427,251.20000000000002,80.0,executed_charging_schedule,255,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:charging:20:162,charging,62.800000000000004,20.0,258.32502375000115,82.26911584394942,251.20002375,80.00000756369427,executed_charging_schedule,315,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:startup,startup_deadhead,62.800000000000004,20.0,248.45502375000115,79.12580374203857,258.32502375000115,82.26911584394942,canonical_solver_result,411,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:service:0,service_trip,62.800000000000004,20.0,236.77134676600116,75.40488750509591,248.45502375000115,79.12580374203857,canonical_solver_result,450,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:service:1,service_trip,62.800000000000004,20.0,225.23839784200115,71.7319738350322,236.77134676600116,75.40488750509591,canonical_solver_result,518,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:service:2,service_trip,62.800000000000004,20.0,213.55472085800116,68.01105759808954,225.23839784200115,71.7319738350322,canonical_solver_result,580,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:service:3,service_trip,62.800000000000004,20.0,202.02177193400115,64.33814392802584,213.55472085800116,68.01105759808954,canonical_solver_result,651,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:service:4,service_trip,62.800000000000004,20.0,190.33809495000116,60.61722769108318,202.02177193400115,64.33814392802584,canonical_solver_result,823,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:service:5,service_trip,62.800000000000004,20.0,178.80514602600115,56.94431402101948,190.33809495000116,60.61722769108318,canonical_solver_result,885,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:service:6,service_trip,62.800000000000004,20.0,167.12146904200117,53.2233977840768,178.80514602600115,56.94431402101948,canonical_solver_result,943,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:service:7,service_trip,62.800000000000004,20.0,155.58852011800116,49.55048411401311,167.12146904200117,53.2233977840768,canonical_solver_result,1013,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:service:8,service_trip,62.800000000000004,20.0,143.90484313400117,45.82956787707044,155.58852011800116,49.55048411401311,canonical_solver_result,1077,3e38e74f-191a-4b72-8061-59f0020151e3
314.0,0.95,3e38e74f-191a-4b72-8061-59f0020151e3:service:9,service_trip,62.800000000000004,20.0,132.37189421000116,42.15665420700674,143.90484313400117,45.82956787707044,canonical_solver_result,1139,3e38e74f-191a-4b72-8061-59f0020151e3
