vehicle_id,charger_id,time_idx,z_charge,p_charge_kw,soc_kwh
BEV_01,CHG_01,70,0,0.0,167.752
BEV_01,CHG_01,71,0,0.0,165.9647
BEV_01,CHG_01,72,0,0.0,164.1773
BEV_01,CHG_01,73,0,0.0,162.39
BEV_01,CHG_01,74,0,0.0,161.062
BEV_01,CHG_01,75,0,0.0,159.734
BEV_01,CHG_01,76,0,0.0,159.734
BEV_01,CHG_01,77,0,0.0,159.734
BEV_01,CHG_01,78,0,0.0,159.734
BEV_01,CHG_01,79,0,0.0,159.734
BEV_01,CHG_02,0,0,0.0,270.0
BEV_01,CHG_02,1,0,0.0,270.0
BEV_01,CHG_02,2,0,0.0,270.0
BEV_01,CHG_02,3,0,0.0,269.0447
BEV_01,CHG_02,4,0,0.0,268.0893
BEV_01,CHG_02,5,0,0.0,267.134
BEV_01,CHG_02,6,0,0.0,265.701
BEV_01,CHG_02,7,0,0.0,264.268
BEV_01,CHG_02,8,0,0.0,262.4807
BEV_01,CHG_02,9,0,0.0,260.6933
BEV_01,CHG_02,10,0,0.0,258.906
BEV_01,CHG_02,11,0,0.0,257.1187
BEV_01,CHG_02,12,0,0.0,255.3313
BEV_01,CHG_02,13,0,0.0,253.544
BEV_01,CHG_02,14,0,0.0,251.7567
BEV_01,CHG_02,15,0,0.0,249.9693
BEV_01,CHG_02,16,0,0.0,248.182
BEV_01,CHG_02,17,0,0.0,246.3947
BEV_01,CHG_02,18,0,0.0,244.6073
BEV_01,CHG_02,19,0,0.0,242.82
BEV_01,CHG_02,20,0,0.0,241.4795
BEV_01,CHG_02,21,0,0.0,240.139
BEV_01,CHG_02,22,0,0.0,238.7985
BEV_01,CHG_02,23,0,0.0,237.458
BEV_01,CHG_02,24,0,0.0,236.1175
BEV_01,CHG_02,25,0,0.0,234.777
BEV_01,CHG_02,26,0,0.0,233.4365
BEV_01,CHG_02,27,0,0.0,232.096
BEV_01,CHG_02,28,0,0.0,230.7555
BEV_01,CHG_02,29,0,0.0,229.415
BEV_01,CHG_02,30,0,0.0,228.0745
BEV_01,CHG_02,31,0,0.0,226.734
BEV_01,CHG_02,32,0,0.0,225.3935
BEV_01,CHG_02,33,0,0.0,224.053
BEV_01,CHG_02,34,0,0.0,222.7125
BEV_01,CHG_02,35,0,0.0,221.372
BEV_01,CHG_02,36,0,0.0,220.0315
BEV_01,CHG_02,37,0,0.0,218.691
BEV_01,CHG_02,38,0,0.0,217.3505
BEV_01,CHG_02,39,0,0.0,216.01
BEV_01,CHG_02,40,0,0.0,214.6695
BEV_01,CHG_02,41,0,0.0,213.329
BEV_01,CHG_02,42,0,0.0,211.9885
BEV_01,CHG_02,43,0,0.0,210.648
BEV_01,CHG_02,44,0,0.0,209.3075
BEV_01,CHG_02,45,0,0.0,207.967
BEV_01,CHG_02,46,0,0.0,206.6265
BEV_01,CHG_02,47,0,0.0,205.286
BEV_01,CHG_02,48,0,0.0,203.9455
BEV_01,CHG_02,49,0,0.0,202.605
BEV_01,CHG_02,50,0,0.0,201.2645
BEV_01,CHG_02,51,0,0.0,199.924
BEV_01,CHG_02,52,0,0.0,198.1367
BEV_01,CHG_02,53,0,0.0,196.3493
BEV_01,CHG_02,54,0,0.0,194.562
BEV_01,CHG_02,55,0,0.0,193.2215
BEV_01,CHG_02,56,0,0.0,191.881
BEV_01,CHG_02,57,0,0.0,190.5405
BEV_01,CHG_02,58,0,0.0,189.2
BEV_01,CHG_02,59,0,0.0,187.4127
BEV_01,CHG_02,60,0,0.0,185.6253
BEV_01,CHG_02,61,0,0.0,183.838
BEV_01,CHG_02,62,0,0.0,182.0507
BEV_01,CHG_02,63,0,0.0,180.2633
BEV_01,CHG_02,64,0,0.0,178.476
BEV_01,CHG_02,65,0,0.0,176.6887
BEV_01,CHG_02,66,0,0.0,174.9013
BEV_01,CHG_02,67,0,0.0,173.114
BEV_01,CHG_02,68,0,0.0,171.3267
BEV_01,CHG_02,69,0,0.0,169.5393
BEV_01,CHG_02,70,0,0.0,167.752
BEV_01,CHG_02,71,0,0.0,165.9647
BEV_01,CHG_02,72,0,0.0,164.1773
BEV_01,CHG_02,73,0,0.0,162.39
BEV_01,CHG_02,74,0,0.0,161.062
BEV_01,CHG_02,75,0,0.0,159.734
BEV_01,CHG_02,76,0,0.0,159.734
BEV_01,CHG_02,77,0,0.0,159.734
BEV_01,CHG_02,78,0,0.0,159.734
BEV_01,CHG_02,79,0,0.0,159.734
BEV_02,CHG_01,0,0,0.0,270.0
BEV_02,CHG_01,1,0,0.0,270.0
BEV_02,CHG_01,2,0,0.0,270.0
BEV_02,CHG_01,3,0,0.0,268.672
BEV_02,CHG_01,4,0,0.0,267.344
BEV_02,CHG_01,5,0,0.0,266.016
BEV_02,CHG_01,6,0,0.0,264.688
BEV_02,CHG_01,7,0,0.0,263.36
BEV_02,CHG_01,8,0,0.0,262.032
BEV_02,CHG_01,9,0,0.0,260.2447
BEV_02,CHG_01,10,0,0.0,258.4573
BEV_02,CHG_01,11,0,0.0,256.67
BEV_02,CHG_01,12,0,0.0,255.3295
BEV_02,CHG_01,13,0,0.0,253.989
BEV_02,CHG_01,14,0,0.0,252.6485
BEV_02,CHG_01,15,0,0.0,251.308
BEV_02,CHG_01,16,0,0.0,249.5207
BEV_02,CHG_01,17,0,0.0,247.7333
BEV_02,CHG_01,18,0,0.0,245.946
BEV_02,CHG_01,19,0,0.0,244.6055
BEV_02,CHG_01,20,0,0.0,243.265
BEV_02,CHG_01,21,0,0.0,241.9245
BEV_02,CHG_01,22,0,0.0,240.584
BEV_02,CHG_01,23,0,0.0,239.2435
BEV_02,CHG_01,24,0,0.0,237.903
BEV_02,CHG_01,25,0,0.0,236.5625
BEV_02,CHG_01,26,0,0.0,235.222
BEV_02,CHG_01,27,0,0.0,233.8815
BEV_02,CHG_01,28,0,0.0,232.541
BEV_02,CHG_01,29,0,0.0,231.2005
BEV_02,CHG_01,30,0,0.0,229.86
BEV_02,CHG_01,31,0,0.0,228.5195
BEV_02,CHG_01,32,0,0.0,227.179
BEV_02,CHG_01,33,0,0.0,225.8385
BEV_02,CHG_01,34,0,0.0,224.498
BEV_02,CHG_01,35,0,0.0,223.1575
BEV_02,CHG_01,36,0,0.0,221.817
BEV_02,CHG_01,37,0,0.0,220.4765
BEV_02,CHG_01,38,0,0.0,219.136
BEV_02,CHG_01,39,0,0.0,217.7955
BEV_02,CHG_01,40,0,0.0,216.455
BEV_02,CHG_01,41,0,0.0,215.1145
BEV_02,CHG_01,42,0,0.0,213.774
BEV_02,CHG_01,43,0,0.0,212.4335
BEV_02,CHG_01,44,0,0.0,211.093
BEV_02,CHG_01,45,0,0.0,209.7525
BEV_02,CHG_01,46,0,0.0,208.412
BEV_02,CHG_01,47,0,0.0,207.0715
BEV_02,CHG_01,48,0,0.0,205.731
BEV_02,CHG_01,49,0,0.0,204.3905
BEV_02,CHG_01,50,0,0.0,203.05
BEV_02,CHG_01,51,0,0.0,201.2627
BEV_02,CHG_01,52,0,0.0,199.4753
BEV_02,CHG_01,53,0,0.0,197.688
BEV_02,CHG_01,54,0,0.0,196.3475
BEV_02,CHG_01,55,0,0.0,195.007
BEV_02,CHG_01,56,0,0.0,193.6665
BEV_02,CHG_01,57,0,0.0,192.326
BEV_02,CHG_01,58,0,0.0,190.5387
BEV_02,CHG_01,59,0,0.0,188.7513
BEV_02,CHG_01,60,0,0.0,186.964
BEV_02,CHG_01,61,0,0.0,185.1767
BEV_02,CHG_01,62,0,0.0,183.3893
BEV_02,CHG_01,63,0,0.0,181.602
BEV_02,CHG_01,64,0,0.0,180.2615
BEV_02,CHG_01,65,0,0.0,178.921
BEV_02,CHG_01,66,0,0.0,177.5805
BEV_02,CHG_01,67,0,0.0,176.24
BEV_02,CHG_01,68,0,0.0,174.4527
BEV_02,CHG_01,69,0,0.0,172.6653
BEV_02,CHG_01,70,0,0.0,170.878
BEV_02,CHG_01,71,0,0.0,168.197
BEV_02,CHG_01,72,0,0.0,165.516
BEV_02,CHG_01,73,0,0.0,164.188
BEV_02,CHG_01,74,0,0.0,162.86
BEV_02,CHG_01,75,0,0.0,162.86
BEV_02,CHG_01,76,0,0.0,162.86
BEV_02,CHG_01,77,0,0.0,162.86
BEV_02,CHG_01,78,0,0.0,162.86
BEV_02,CHG_01,79,0,0.0,162.86
BEV_02,CHG_02,0,0,0.0,270.0
BEV_02,CHG_02,1,0,0.0,270.0
BEV_02,CHG_02,2,0,0.0,270.0
BEV_02,CHG_02,3,0,0.0,268.672
BEV_02,CHG_02,4,0,0.0,267.344
BEV_02,CHG_02,5,0,0.0,266.016
BEV_02,CHG_02,6,0,0.0,264.688
BEV_02,CHG_02,7,0,0.0,263.36
BEV_02,CHG_02,8,0,0.0,262.032
BEV_02,CHG_02,9,0,0.0,260.2447
BEV_02,CHG_02,10,0,0.0,258.4573
BEV_02,CHG_02,11,0,0.0,256.67
BEV_02,CHG_02,12,0,0.0,255.3295
BEV_02,CHG_02,13,0,0.0,253.989
BEV_02,CHG_02,14,0,0.0,252.6485
BEV_02,CHG_02,15,0,0.0,251.308
BEV_02,CHG_02,16,0,0.0,249.5207
BEV_02,CHG_02,17,0,0.0,247.7333
BEV_02,CHG_02,18,0,0.0,245.946
BEV_02,CHG_02,19,0,0.0,244.6055
BEV_02,CHG_02,20,0,0.0,243.265
BEV_02,CHG_02,21,0,0.0,241.9245
BEV_02,CHG_02,22,0,0.0,240.584
BEV_02,CHG_02,23,0,0.0,239.2435
BEV_02,CHG_02,24,0,0.0,237.903
BEV_02,CHG_02,25,0,0.0,236.5625
BEV_02,CHG_02,26,0,0.0,235.222
BEV_02,CHG_02,27,0,0.0,233.8815
BEV_02,CHG_02,28,0,0.0,232.541
BEV_02,CHG_02,29,0,0.0,231.2005
BEV_02,CHG_02,30,0,0.0,229.86
BEV_02,CHG_02,31,0,0.0,228.5195
BEV_02,CHG_02,32,0,0.0,227.179
BEV_02,CHG_02,33,0,0.0,225.8385
BEV_02,CHG_02,34,0,0.0,224.498
BEV_02,CHG_02,35,0,0.0,223.1575
BEV_02,CHG_02,36,0,0.0,221.817
BEV_02,CHG_02,37,0,0.0,220.4765
BEV_02,CHG_02,38,0,0.0,219.136
BEV_02,CHG_02,39,0,0.0,217.7955
BEV_02,CHG_02,40,0,0.0,216.455
BEV_02,CHG_02,41,0,0.0,215.1145
BEV_02,CHG_02,42,0,0.0,213.774
BEV_02,CHG_02,43,0,0.0,212.4335
BEV_02,CHG_02,44,0,0.0,211.093
BEV_02,CHG_02,45,0,0.0,209.7525
BEV_02,CHG_02,46,0,0.0,208.412
BEV_02,CHG_02,47,0,0.0,207.0715
BEV_02,CHG_02,48,0,0.0,205.731
BEV_02,CHG_02,49,0,0.0,204.3905
BEV_02,CHG_02,50,0,0.0,203.05
BEV_02,CHG_02,51,0,0.0,201.2627
BEV_02,CHG_02,52,0,0.0,199.4753
BEV_02,CHG_02,53,0,0.0,197.688
BEV_02,CHG_02,54,0,0.0,196.3475
BEV_02,CHG_02,55,0,0.0,195.007
BEV_02,CHG_02,56,0,0.0,193.6665
BEV_02,CHG_02,57,0,0.0,192.326
BEV_02,CHG_02,58,0,0.0,190.5387
BEV_02,CHG_02,59,0,0.0,188.7513
BEV_02,CHG_02,60,0,0.0,186.964
BEV_02,CHG_02,61,0,0.0,185.1767
BEV_02,CHG_02,62,0,0.0,183.3893
BEV_02,CHG_02,63,0,0.0,181.602
BEV_02,CHG_02,64,0,0.0,180.2615
BEV_02,CHG_02,65,0,0.0,178.921
BEV_02,CHG_02,66,0,0.0,177.5805
BEV_02,CHG_02,67,0,0.0,176.24
BEV_02,CHG_02,68,0,0.0,174.4527
BEV_02,CHG_02,69,0,0.0,172.6653
BEV_02,CHG_02,70,0,0.0,170.878
BEV_02,CHG_02,71,0,0.0,168.197
BEV_02,CHG_02,72,0,0.0,165.516
BEV_02,CHG_02,73,0,0.0,164.188
BEV_02,CHG_02,74,0,0.0,162.86
BEV_02,CHG_02,75,0,0.0,162.86
BEV_02,CHG_02,76,0,0.0,162.86
BEV_02,CHG_02,77,0,0.0,162.86
BEV_02,CHG_02,78,0,0.0,162.86
BEV_02,CHG_02,79,0,0.0,162.86
BEV_03,CHG_01,0,0,0.0,270.0
BEV_03,CHG_01,1,0,0.0,270.0
BEV_03,CHG_01,2,0,0.0,270.0
BEV_03,CHG_01,3,0,0.0,270.0
BEV_03,CHG_01,4,0,0.0,268.567
BEV_03,CHG_01,5,0,0.0,267.134
BEV_03,CHG_01,6,0,0.0,265.7935
BEV_03,CHG_01,7,0,0.0,264.453
BEV_03,CHG_01,8,0,0.0,263.1125
BEV_03,CHG_01,9,0,0.0,261.772
BEV_03,CHG_01,10,0,0.0,260.339
BEV_03,CHG_01,11,0,0.0,258.906
BEV_03,CHG_01,12,0,0.0,257.1187
BEV_03,CHG_01,13,0,0.0,255.3313
BEV_03,CHG_01,14,0,0.0,253.544
BEV_03,CHG_01,15,0,0.0,251.7567
BEV_03,CHG_01,16,0,0.0,249.9693
BEV_03,CHG_01,17,0,0.0,248.182
BEV_03,CHG_01,18,0,0.0,246.8415
BEV_03,CHG_01,19,0,0.0,245.501
BEV_03,CHG_01,20,0,0.0,244.1605
BEV_03,CHG_01,21,0,0.0,242.82
BEV_03,CHG_01,22,0,0.0,241.4795
BEV_03,CHG_01,23,0,0.0,240.139
BEV_03,CHG_01,24,0,0.0,238.7985
BEV_03,CHG_01,25,0,0.0,237.458
BEV_03,CHG_01,26,0,0.0,236.1175
BEV_03,CHG_01,27,0,0.0,234.777
BEV_03,CHG_01,28,0,0.0,233.4365
BEV_03,CHG_01,29,0,0.0,232.096
BEV_03,CHG_01,30,0,0.0,230.7555
BEV_03,CHG_01,31,0,0.0,229.415
BEV_03,CHG_01,32,0,0.0,228.0745
BEV_03,CHG_01,33,0,0.0,226.734
BEV_03,CHG_01,34,0,0.0,225.3935
BEV_03,CHG_01,35,0,0.0,224.053
BEV_03,CHG_01,36,0,0.0,222.7125
BEV_03,CHG_01,37,0,0.0,221.372
BEV_03,CHG_01,38,0,0.0,220.0315
BEV_03,CHG_01,39,0,0.0,218.691
BEV_03,CHG_01,40,0,0.0,217.3505
BEV_03,CHG_01,41,0,0.0,216.01
BEV_03,CHG_01,42,0,0.0,214.6695
BEV_03,CHG_01,43,0,0.0,213.329
BEV_03,CHG_01,44,0,0.0,211.9885
BEV_03,CHG_01,45,0,0.0,210.648
BEV_03,CHG_01,46,0,0.0,209.3075
BEV_03,CHG_01,47,0,0.0,207.967
BEV_03,CHG_01,48,0,0.0,206.6265
BEV_03,CHG_01,49,0,0.0,205.286
BEV_03,CHG_01,50,0,0.0,203.4987
BEV_03,CHG_01,51,0,0.0,201.7113
BEV_03,CHG_01,52,0,0.0,199.924
BEV_03,CHG_01,53,0,0.0,198.1367
BEV_03,CHG_01,54,0,0.0,196.3493
BEV_03,CHG_01,55,0,0.0,194.562
BEV_03,CHG_01,56,0,0.0,193.2215
BEV_03,CHG_01,57,0,0.0,191.881
BEV_03,CHG_01,58,0,0.0,190.5405
BEV_03,CHG_01,59,0,0.0,189.2
BEV_03,CHG_01,60,0,0.0,187.4127
BEV_03,CHG_01,61,0,0.0,185.6253
BEV_03,CHG_01,62,0,0.0,183.838
BEV_03,CHG_01,63,0,0.0,182.4975
BEV_03,CHG_01,64,0,0.0,181.157
BEV_03,CHG_01,65,0,0.0,179.8165
BEV_03,CHG_01,66,0,0.0,178.476
BEV_03,CHG_01,67,0,0.0,176.6887
BEV_03,CHG_01,68,0,0.0,174.9013
BEV_03,CHG_01,69,0,0.0,173.114
BEV_03,CHG_01,70,0,0.0,171.3267
BEV_03,CHG_01,71,0,0.0,169.5393
BEV_03,CHG_01,72,0,0.0,167.752
BEV_03,CHG_01,73,0,0.0,165.071
BEV_03,CHG_01,74,0,0.0,162.39
BEV_03,CHG_01,75,0,0.0,162.39
BEV_03,CHG_01,76,0,0.0,162.39
BEV_03,CHG_01,77,0,0.0,162.39
BEV_03,CHG_01,78,0,0.0,162.39
BEV_03,CHG_01,79,0,0.0,162.39
BEV_03,CHG_02,0,0,0.0,270.0
BEV_03,CHG_02,1,0,0.0,270.0
BEV_03,CHG_02,2,0,0.0,270.0
BEV_03,CHG_02,3,0,0.0,270.0
BEV_03,CHG_02,4,0,0.0,268.567
BEV_03,CHG_02,5,0,0.0,267.134
BEV_03,CHG_02,6,0,0.0,265.7935
BEV_03,CHG_02,7,0,0.0,264.453
BEV_03,CHG_02,8,0,0.0,263.1125
BEV_03,CHG_02,9,0,0.0,261.772
BEV_03,CHG_02,10,0,0.0,260.339
BEV_03,CHG_02,11,0,0.0,258.906
BEV_03,CHG_02,12,0,0.0,257.1187
BEV_03,CHG_02,13,0,0.0,255.3313
BEV_03,CHG_02,14,0,0.0,253.544
BEV_03,CHG_02,15,0,0.0,251.7567
BEV_03,CHG_02,16,0,0.0,249.9693
BEV_03,CHG_02,17,0,0.0,248.182
BEV_03,CHG_02,18,0,0.0,246.8415
BEV_03,CHG_02,19,0,0.0,245.501
BEV_03,CHG_02,20,0,0.0,244.1605
BEV_03,CHG_02,21,0,0.0,242.82
BEV_03,CHG_02,22,0,0.0,241.4795
BEV_03,CHG_02,23,0,0.0,240.139
BEV_03,CHG_02,24,0,0.0,238.7985
BEV_03,CHG_02,25,0,0.0,237.458
BEV_03,CHG_02,26,0,0.0,236.1175
BEV_03,CHG_02,27,0,0.0,234.777
BEV_03,CHG_02,28,0,0.0,233.4365
BEV_03,CHG_02,29,0,0.0,232.096
BEV_03,CHG_02,30,0,0.0,230.7555
BEV_03,CHG_02,31,0,0.0,229.415
BEV_03,CHG_02,32,0,0.0,228.0745
BEV_03,CHG_02,33,0,0.0,226.734
BEV_03,CHG_02,34,0,0.0,225.3935
BEV_03,CHG_02,35,0,0.0,224.053
BEV_03,CHG_02,36,0,0.0,222.7125
BEV_03,CHG_02,37,0,0.0,221.372
BEV_03,CHG_02,38,0,0.0,220.0315
BEV_03,CHG_02,39,0,0.0,218.691
BEV_03,CHG_02,40,0,0.0,217.3505
BEV_03,CHG_02,41,0,0.0,216.01
BEV_03,CHG_02,42,0,0.0,214.6695
BEV_03,CHG_02,43,0,0.0,213.329
BEV_03,CHG_02,44,0,0.0,211.9885
BEV_03,CHG_02,45,0,0.0,210.648
BEV_03,CHG_02,46,0,0.0,209.3075
BEV_03,CHG_02,47,0,0.0,207.967
BEV_03,CHG_02,48,0,0.0,206.6265
BEV_03,CHG_02,49,0,0.0,205.286
BEV_03,CHG_02,50,0,0.0,203.4987
BEV_03,CHG_02,51,0,0.0,201.7113
BEV_03,CHG_02,52,0,0.0,199.924
BEV_03,CHG_02,53,0,0.0,198.1367
BEV_03,CHG_02,54,0,0.0,196.3493
BEV_03,CHG_02,55,0,0.0,194.562
BEV_03,CHG_02,56,0,0.0,193.2215
BEV_03,CHG_02,57,0,0.0,191.881
BEV_03,CHG_02,58,0,0.0,190.5405
BEV_03,CHG_02,59,0,0.0,189.2
BEV_03,CHG_02,60,0,0.0,187.4127
BEV_03,CHG_02,61,0,0.0,185.6253
BEV_03,CHG_02,62,0,0.0,183.838
BEV_03,CHG_02,63,0,0.0,182.4975
BEV_03,CHG_02,64,0,0.0,181.157
BEV_03,CHG_02,65,0,0.0,179.8165
BEV_03,CHG_02,66,0,0.0,178.476
BEV_03,CHG_02,67,0,0.0,176.6887
BEV_03,CHG_02,68,0,0.0,174.9013
BEV_03,CHG_02,69,0,0.0,173.114
BEV_03,CHG_02,70,0,0.0,171.3267
BEV_03,CHG_02,71,0,0.0,169.5393
BEV_03,CHG_02,72,0,0.0,167.752
BEV_03,CHG_02,73,0,0.0,165.071
BEV_03,CHG_02,74,0,0.0,162.39
BEV_03,CHG_02,75,0,0.0,162.39
BEV_03,CHG_02,76,0,0.0,162.39
BEV_03,CHG_02,77,0,0.0,162.39
BEV_03,CHG_02,78,0,0.0,162.39
BEV_03,CHG_02,79,0,0.0,162.39
